mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.572654485702515,0.47471601643643013,0.19989476203918458,0.047546859652426374,0.9,800,10,4,0.03,0.3,0.8,"{'subsample': 0.9, 'n_estimators': 800, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.6536830072409329,0.6378313607923738,0.622426526154146,0.6379943157544677,0.6226218196852912,0.6349114059254424,0.011638811264423718,54
5.698195743560791,0.23849641742083477,0.09927473068237305,0.023929313361144927,0.8,500,3,4,0.05,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.6534547067746772,0.640596558366943,0.6208178256618144,0.6409338371872817,0.6350471106593218,0.6381700077300076,0.010564086659910111,52
8.408356523513794,0.27219116159334966,0.1651125431060791,0.04218359046320891,0.8,800,10,5,0.1,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 800, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.6905596152331859,0.6782417334915712,0.6764530881649455,0.679854753213138,0.6715216376820901,0.6793261655569862,0.006273930482450901,16
7.08116044998169,0.19785681251417522,0.1384448528289795,0.02636996011038706,0.9,500,3,6,0.1,0.0,0.6,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",0.6930942641830055,0.6795131695449812,0.6907516909545729,0.6923094163330481,0.6689427334977406,0.6849222549026697,0.009380165489978743,6
13.223302173614503,0.1402146657549743,0.17227745056152344,0.021093945674169237,0.8,500,3,7,0.01,0.3,0.7,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.6645672129735208,0.6482307499920648,0.6422076852623188,0.6551066484296666,0.6409651948540688,0.650215498302328,0.008758167308235297,41
4.298629570007324,0.17978987080250974,0.08199505805969239,0.011733951098174072,0.8,500,10,4,0.05,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.6422236672800848,0.6325505786845697,0.6133317403941156,0.637737901859476,0.6232225489808173,0.6298132874398127,0.010386424132425923,56
5.686223268508911,0.1523876546691334,0.1106027603149414,0.015612692976133262,0.7,500,10,5,0.05,0.0,0.7,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.7}",0.6682351263342061,0.6496792132529237,0.6523666217638079,0.6537443828359449,0.6415049177031762,0.6531060523780118,0.00867378411434885,38
9.744460582733154,0.21728953199497203,0.13221802711486816,0.010870231327266338,0.8,500,3,6,0.01,0.1,0.7,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.6392369836625913,0.6282922490922078,0.6134650557050878,0.631861885221516,0.618895998474631,0.6263504344312067,0.009184895050361606,57
20.664405870437623,0.18277356848329868,0.32672529220581054,0.04845941515155266,0.8,800,3,7,0.01,0.0,0.8,"{'subsample': 0.8, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.8}",0.678768652246855,0.6572395287819763,0.6582432230391779,0.6619543706744042,0.6522399177751649,0.6616891385035156,0.009085606971995489,26
2.6979214668273928,0.09836162423636445,0.044178009033203125,0.004675697295053753,0.7,300,3,4,0.05,0.0,0.6,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",0.6326114445579387,0.6133573893149468,0.5998482524112616,0.6158299881596495,0.6045371558610884,0.6132368460609771,0.011287630690536385,69
