MEAN_LIVE_CORAL,LIVE_CORAL_LAG1,DEAD_CORAL_LAG1,COTS_LAG1,CORAL_TRAJECTORY,YEAR_GAP,DHW_MAX,DHW_MAX_PREV,SSTA_MAX,SSTA_MAX_PREV,LATITUDE,LONGITUDE,SHELF_M,SHELF_O,REEF_ID,REEF_NAME,REPORT_YEAR,SECTOR
11.319,5.625,0.729,0.083,2.78,1.0,6.8100000000000005,6.18,1.87,1.83,-11.0275,143.251,1,0,11016S,MCSWEENEY REEF,2022,CG
13.654,11.319,1.25,0.194,5.694000000000001,1.0,0.78,6.8100000000000005,2.07,1.87,-11.0275,143.251,1,0,11016S,MCSWEENEY REEF,2023,CG
17.25,7.054,0.357,0.0,-0.13399999999999945,1.0,6.55,5.87,1.9,1.85,-11.133333,143.258333,1,0,11029S,MONSOON REEF,2022,CG
21.05,17.25,1.583,0.2,10.196,1.0,0.77,6.55,2.11,1.9,-11.133333,143.258333,1,0,11029S,MONSOON REEF,2023,CG
7.568,3.106,0.379,0.0,-1.016,1.0,5.49,10.27,1.85,1.82,-11.358333,143.333333,1,0,11049S,11049S,2021,CG
19.695,7.568,0.946,0.324,4.462,1.0,5.8100000000000005,5.49,1.91,1.85,-11.358333,143.333333,1,0,11049S,11049S,2022,CG
18.672,19.695,1.829,0.78,12.127,1.0,1.03,5.8100000000000005,2.25,1.91,-11.358333,143.333333,1,0,11049S,11049S,2023,CG
29.194,17.429,0.143,0.0,8.549999999999999,1.0,5.54,4.22,1.88,1.84,-11.6,143.291667,1,0,11162S,11162S,2022,CG
22.083,29.194,0.565,0.065,11.765,1.0,0.62,5.54,2.29,1.88,-11.6,143.291667,1,0,11162S,11162S,2023,CG
52.961,57.167,2.5,0.0,12.693000000000005,3.0,0.0,1.3,1.36,2.0,-11.908333,143.466667,1,0,11184C1,SIR CHARLES HARDY ISLANDS (1),2005,CG
52.059,44.028,2.5,0.0,-17.288000000000004,3.0,0.0,1.3,1.36,2.0,-11.908333,143.466667,1,0,11184C2,SIR CHARLES HARDY ISLANDS (2),2005,CG
10.068,11.97,21.212,0.273,-16.208999999999996,3.0,9.7,2.3000000000000003,1.95,1.74,-11.566667,143.716667,1,0,11211S,PEARSON REEF,2020,CG
18.71,10.068,0.743,0.0,-1.902000000000001,1.0,5.16,9.7,1.59,1.95,-11.566667,143.716667,1,0,11211S,PEARSON REEF,2021,CG
31.836,18.71,0.726,0.0,8.642000000000001,1.0,6.16,5.16,1.89,1.59,-11.566667,143.716667,1,0,11211S,PEARSON REEF,2022,CG
20.286,31.836,1.719,0.0,13.125999999999998,1.0,1.26,6.16,2.29,1.89,-11.566667,143.716667,1,0,11211S,PEARSON REEF,2023,CG
34.375,52.125,16.25,0.0,-11.375,2.0,1.91,1.14,1.42,1.8,-11.763333,143.651667,1,0,11222S2,MIDDLE BANKS (2),2019,CG
49.125,34.375,2.5,0.0,-17.75,1.0,9.68,1.91,1.86,1.42,-11.763333,143.651667,1,0,11222S2,MIDDLE BANKS (2),2020,CG
31.375,49.125,1.75,0.0,14.75,1.0,4.3100000000000005,9.68,1.58,1.86,-11.763333,143.651667,1,0,11222S2,MIDDLE BANKS (2),2021,CG
77.083,31.375,0.25,0.0,-17.75,1.0,5.67,4.3100000000000005,2.03,1.58,-11.763333,143.651667,1,0,11222S2,MIDDLE BANKS (2),2022,CG
68.889,77.083,2.5,0.0,45.708,1.0,0.77,5.67,2.3000000000000003,2.03,-11.763333,143.651667,1,0,11222S2,MIDDLE BANKS (2),2023,CG
50.096,53.021,4.167,0.0,17.339,2.0,1.91,1.14,1.42,1.8,-11.771667,143.658333,1,0,11222S3,MIDDLE BANKS B (3),2019,CG
61.375,50.096,2.5,0.0,-2.9250000000000043,1.0,9.68,1.91,1.86,1.42,-11.771667,143.658333,1,0,11222S3,MIDDLE BANKS B (3),2020,CG
73.021,61.375,1.5,0.0,11.279000000000003,1.0,4.3100000000000005,9.68,1.58,1.86,-11.771667,143.658333,1,0,11222S3,MIDDLE BANKS B (3),2021,CG
64.722,73.021,2.292,0.083,11.646,1.0,5.67,4.3100000000000005,2.03,1.58,-11.771667,143.658333,1,0,11222S3,MIDDLE BANKS B (3),2022,CG
49.479,64.722,1.667,0.0,-8.299000000000007,1.0,0.77,5.67,2.3000000000000003,2.03,-11.771667,143.658333,1,0,11222S3,MIDDLE BANKS B (3),2023,CG
38.864,58.977,4.318,0.0,35.568,2.0,1.92,1.13,1.38,1.79,-11.885167,143.629333,1,0,11237A,ASHMORE BANKS (1),2019,CG
43.229,38.864,2.5,0.0,-20.113,1.0,8.78,1.92,1.78,1.38,-11.885167,143.629333,1,0,11237A,ASHMORE BANKS (1),2020,CG
59.886,43.229,2.5,0.0,4.365000000000002,1.0,4.38,8.78,1.66,1.78,-11.885167,143.629333,1,0,11237A,ASHMORE BANKS (1),2021,CG
86.458,59.886,2.5,0.0,16.657000000000004,1.0,5.36,4.38,2.08,1.66,-11.885167,143.629333,1,0,11237A,ASHMORE BANKS (1),2022,CG
51.591,86.458,1.875,0.0,26.571999999999996,1.0,0.63,5.36,2.33,2.08,-11.885167,143.629333,1,0,11237A,ASHMORE BANKS (1),2023,CG
53.167,54.196,1.964,0.0,27.767,2.0,1.83,1.44,1.29,1.79,-11.88,143.709833,1,0,11237B,ASHMORE BANKS (2),2019,CG
54.375,53.167,1.167,0.0,-1.0289999999999964,1.0,7.52,1.83,1.75,1.29,-11.88,143.709833,1,0,11237B,ASHMORE BANKS (2),2020,CG
62.875,54.375,2.031,0.0,1.2079999999999984,1.0,4.54,7.52,1.57,1.75,-11.88,143.709833,1,0,11237B,ASHMORE BANKS (2),2021,CG
66.875,62.875,0.5,0.0,8.5,1.0,6.12,4.54,2.06,1.57,-11.88,143.709833,1,0,11237B,ASHMORE BANKS (2),2022,CG
72.0,66.875,2.083,0.0,4.0,1.0,0.94,6.12,2.28,2.06,-11.88,143.709833,1,0,11237B,ASHMORE BANKS (2),2023,CG
37.045,58.409,2.5,0.0,35.18,2.0,1.71,1.29,1.36,1.78,-11.926667,143.688167,1,0,11237C,ASHMORE BANKS (3),2019,CG
50.125,37.045,2.273,0.0,-21.363999999999997,1.0,7.52,1.71,1.76,1.36,-11.926667,143.688167,1,0,11237C,ASHMORE BANKS (3),2020,CG
67.188,50.125,1.0,0.0,13.079999999999998,1.0,4.3500000000000005,7.52,1.65,1.76,-11.926667,143.688167,1,0,11237C,ASHMORE BANKS (3),2021,CG
72.031,67.188,0.417,0.0,17.063000000000002,1.0,5.75,4.3500000000000005,2.14,1.65,-11.926667,143.688167,1,0,11237C,ASHMORE BANKS (3),2022,CG
67.875,72.031,2.188,0.0,4.8430000000000035,1.0,0.63,5.75,2.33,2.14,-11.926667,143.688167,1,0,11237C,ASHMORE BANKS (3),2023,CG
35.341,40.313,0.417,0.0,1.0130000000000052,1.0,0.0,3.23,1.88,1.59,-12.233333,143.283333,0,0,12010S,KAY REEF,1995,CG
39.461,35.341,1.212,0.0,-4.972000000000001,1.0,0.8300000000000001,0.0,2.4,1.88,-12.233333,143.283333,0,0,12010S,KAY REEF,1996,CG
34.229,39.461,1.552,0.017,4.119999999999997,2.0,0.67,0.0,1.58,0.63,-12.233333,143.283333,0,0,12010S,KAY REEF,1998,CG
36.387,42.581,2.298,0.0,8.352000000000004,1.0,2.19,0.61,2.0,1.25,-12.233333,143.283333,0,0,12010S,KAY REEF,2003,CG
38.008,36.387,2.383,0.0,-6.194000000000003,2.0,0.0,0.59,1.26,1.71,-12.233333,143.283333,0,0,12010S,KAY REEF,2005,CG
40.181,38.008,1.797,0.0,1.6210000000000022,1.0,0.15,0.0,1.46,1.26,-12.233333,143.283333,0,0,12010S,KAY REEF,2006,CG
39.714,56.036,3.214,0.514,5.079999999999998,3.0,0.0,0.43,1.02,1.75,-12.291667,143.408333,1,0,12016B,FORBES ISLANDS REEF,2005,CG
32.143,21.667,1.875,0.0,4.896000000000001,1.0,7.930000000000001,6.93,1.94,1.63,-12.275,143.891667,0,1,12056S,MANTIS REEF,2021,CG
33.241,32.143,0.446,0.0,10.475999999999999,1.0,10.45,7.930000000000001,2.13,1.94,-12.275,143.891667,0,1,12056S,MANTIS REEF,2022,CG
39.357,33.241,0.926,0.0,1.097999999999999,1.0,2.8000000000000003,10.45,2.21,2.13,-12.275,143.891667,0,1,12056S,MANTIS REEF,2023,CG
29.935,33.795,0.955,0.0,-7.972000000000001,1.0,0.0,0.89,1.25,1.23,-12.391667,143.741667,0,1,12061S,LAGOON REEF,1995,CG
36.313,29.935,1.293,0.0,-3.860000000000003,1.0,0.97,0.0,2.33,1.25,-12.391667,143.741667,0,1,12061S,LAGOON REEF,1996,CG
34.481,36.313,1.25,0.0,6.378000000000004,2.0,0.89,0.0,1.49,0.81,-12.391667,143.741667,0,1,12061S,LAGOON REEF,1998,CG
27.338,29.151,1.557,0.0,-5.330000000000002,1.0,0.0,0.0,1.13,0.91,-12.391667,143.741667,0,1,12061S,LAGOON REEF,2006,CG
39.227,39.864,1.591,0.0,12.525999999999996,1.0,4.34,0.98,1.57,1.26,-12.391667,143.741667,0,1,12061S,LAGOON REEF,2020,CG
38.013,39.227,1.5,0.0,-0.6370000000000005,1.0,5.14,4.34,1.59,1.57,-12.391667,143.741667,0,1,12061S,LAGOON REEF,2021,CG
35.093,38.013,1.429,0.0,-1.2139999999999986,1.0,7.17,5.14,2.26,1.59,-12.391667,143.741667,0,1,12061S,LAGOON REEF,2022,CG
46.623,35.093,1.389,0.0,-2.9199999999999946,1.0,1.58,7.17,2.07,2.26,-12.391667,143.741667,0,1,12061S,LAGOON REEF,2023,CG
29.185,39.12,0.556,0.0,1.3930000000000007,1.0,6.33,4.98,1.72,1.44,-12.483333,143.75,0,1,12071S,12071S,2021,CG
37.589,29.185,1.087,0.0,-9.934999999999999,2.0,1.87,7.83,1.93,2.19,-12.483333,143.75,0,1,12071S,12071S,2023,CG
39.013,20.962,2.404,0.0,-10.663,1.0,6.890000000000001,5.24,1.7,1.38,-12.566667,143.775,0,1,12098S,SECOND SMALL REEF,2021,CG
43.092,39.013,0.921,0.0,18.051,2.0,2.53,8.46,1.94,2.19,-12.566667,143.775,0,1,12098S,SECOND SMALL REEF,2023,CG
20.37,20.7,2.1,0.0,-7.600000000000001,3.0,0.0,0.63,1.1,1.34,-12.591667,143.55,0,0,12102S,CURD REEF,2005,CG
14.632,12.75,23.042,0.133,-19.203,2.0,0.63,0.45,1.74,1.22,-12.591667,143.55,0,0,12102S,CURD REEF,2019,CG
17.759,14.632,0.662,0.0,1.8819999999999997,2.0,3.38,4.0600000000000005,1.61,1.51,-12.591667,143.55,0,0,12102S,CURD REEF,2021,CG
36.773,39.913,2.151,0.047,1.689,3.0,0.0,0.34,1.46,1.25,-13.041667,143.625,0,0,13006S,OSBORNE REEF,2005,PC
3.476,15.0,24.535,0.163,-1.6149999999999984,3.0,4.51,1.48,1.51,1.51,-13.041667,143.625,0,0,13006S,OSBORNE REEF,2020,PC
9.881,3.476,0.427,0.0,-11.524000000000001,3.0,3.38,7.88,2.26,2.25,-13.041667,143.625,0,0,13006S,OSBORNE REEF,2023,PC
31.25,35.556,2.431,0.0,0.884999999999998,3.0,1.6,0.78,1.5,1.17,-13.266667,143.941667,0,1,13040S,13040S,2003,PC
10.174,31.25,2.5,0.0,-4.305999999999997,3.0,0.79,0.0,1.23,1.02,-13.266667,143.941667,0,1,13040S,13040S,2006,PC
16.556,27.436,2.5,0.0,17.262,1.0,5.71,1.69,1.73,1.44,-13.266667,143.941667,0,1,13040S,13040S,2020,PC
35.25,16.556,1.122,0.0,-10.879999999999999,1.0,7.640000000000001,5.71,1.63,1.73,-13.266667,143.941667,0,1,13040S,13040S,2021,PC
27.4,34.125,1.375,0.0,-0.7860000000000014,3.0,0.35,2.01,1.04,1.58,-13.358333,143.958333,0,1,13056S,SAND BANK NO 8 REEF,1999,PC
24.75,19.135,2.404,0.0,-8.264999999999997,2.0,7.99,6.05,1.61,1.74,-13.358333,143.958333,0,1,13056S,SAND BANK NO 8 REEF,2021,PC
43.4,24.75,1.0,0.0,5.614999999999998,2.0,3.96,7.49,2.27,2.13,-13.358333,143.958333,0,1,13056S,SAND BANK NO 8 REEF,2023,PC
21.136,21.034,1.078,0.138,-2.8019999999999996,3.0,0.14,1.62,0.95,1.55,-13.416667,143.816667,1,0,13063S,13063S,1999,PC
16.27,21.136,1.909,0.055,0.10200000000000031,3.0,0.91,0.46,1.11,1.77,-13.416667,143.816667,1,0,13063S,13063S,2002,PC
40.662,40.076,0.227,0.0,16.547,3.0,0.0,0.33,1.64,1.51,-13.658333,143.725,0,0,13081S,FIFE REEF,2001,PC
30.742,23.514,0.608,0.0,15.104999999999999,3.0,0.0,0.32,1.65,1.49,-13.916667,143.841667,0,0,13107S,PELICAN ISLAND REEF(13107),2001,PC
33.243,36.571,0.5,0.0,-0.892000000000003,3.0,0.0,0.61,1.44,1.33,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2001,PC
32.256,53.864,1.932,0.0,20.620999999999995,2.0,12.03,9.82,2.32,2.2,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2017,PC
34.943,32.256,6.22,0.0,-21.607999999999997,2.0,0.6,0.98,1.43,1.81,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2019,PC
39.189,34.943,2.5,0.045,2.6869999999999976,1.0,7.74,0.6,1.91,1.43,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2020,PC
38.993,39.189,1.554,0.0,4.246000000000002,1.0,8.52,7.74,1.69,1.91,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2021,PC
46.969,38.993,1.319,0.0,-0.19599999999999795,2.0,4.44,7.94,2.56,2.12,-13.625,144.108333,0,1,13118A,CREECH REEF (NORTH),2023,PC
11.477,25.11,0.956,0.0,9.725,2.0,12.45,9.98,2.37,2.38,-13.783333,144.266667,0,1,13121S,13121S,2017,PC
8.397,11.477,8.523,0.0,-13.633,2.0,0.76,0.98,1.35,1.69,-13.783333,144.266667,0,1,13121S,13121S,2019,PC
22.386,8.397,2.051,0.0,-3.08,2.0,7.390000000000001,7.390000000000001,1.79,1.97,-13.783333,144.266667,0,1,13121S,13121S,2021,PC
29.421,22.386,0.53,0.0,13.988999999999999,2.0,3.61,9.34,2.57,2.14,-13.783333,144.266667,0,1,13121S,13121S,2023,PC
15.385,20.69,0.517,0.0,2.6900000000000013,1.0,1.11,3.01,1.51,1.83,-13.866667,144.091667,1,0,13124S,13124S,1995,PC
16.574,15.385,0.529,0.058,-5.3050000000000015,1.0,2.0,1.11,3.1,1.51,-13.866667,144.091667,1,0,13124S,13124S,1996,PC
13.958,16.574,1.25,0.056,1.1890000000000018,2.0,2.05,0.0,1.65,1.06,-13.866667,144.091667,1,0,13124S,13124S,1998,PC
23.495,13.958,0.792,0.083,-2.6160000000000014,1.0,0.14,2.05,1.13,1.65,-13.866667,144.091667,1,0,13124S,13124S,1999,PC
22.807,23.495,1.667,0.0,9.537,1.0,0.49,0.14,1.34,1.13,-13.866667,144.091667,1,0,13124S,13124S,2000,PC
20.593,22.807,2.412,0.035,-0.6880000000000024,1.0,0.0,0.49,1.61,1.34,-13.866667,144.091667,1,0,13124S,13124S,2001,PC
24.147,20.593,1.864,0.237,-2.2139999999999986,1.0,0.78,0.0,1.39,1.61,-13.866667,144.091667,1,0,13124S,13124S,2002,PC
17.984,24.147,2.381,0.095,3.5539999999999985,1.0,0.47,0.78,1.31,1.39,-13.866667,144.091667,1,0,13124S,13124S,2003,PC
16.708,17.984,2.5,0.016,-6.162999999999997,1.0,0.16,0.47,1.34,1.31,-13.866667,144.091667,1,0,13124S,13124S,2004,PC
20.223,16.708,2.458,0.05,-1.2760000000000034,1.0,0.0,0.16,1.13,1.34,-13.866667,144.091667,1,0,13124S,13124S,2005,PC
18.934,20.223,0.938,0.054,3.5150000000000006,1.0,0.0,0.0,1.12,1.13,-13.866667,144.091667,1,0,13124S,13124S,2006,PC
25.357,30.484,2.46,0.065,11.55,2.0,0.86,0.0,1.46,0.74,-13.866667,144.091667,1,0,13124S,13124S,2015,PC
20.299,25.357,2.183,0.413,-5.1270000000000024,2.0,10.02,7.04,2.38,2.29,-13.866667,144.091667,1,0,13124S,13124S,2017,PC
19.228,20.299,2.43,0.099,-5.058,2.0,0.6,0.79,1.61,1.47,-13.866667,144.091667,1,0,13124S,13124S,2019,PC
20.544,19.228,2.243,0.0,-1.070999999999998,1.0,6.23,0.6,1.74,1.61,-13.866667,144.091667,1,0,13124S,13124S,2020,PC
24.978,20.544,1.008,0.129,1.315999999999999,1.0,5.18,6.23,1.71,1.74,-13.866667,144.091667,1,0,13124S,13124S,2021,PC
31.438,24.978,1.509,0.0,4.434000000000001,1.0,5.55,5.18,2.05,1.71,-13.866667,144.091667,1,0,13124S,13124S,2022,PC
36.028,31.438,0.708,0.0,6.459999999999997,1.0,3.1,5.55,2.77,2.05,-13.866667,144.091667,1,0,13124S,13124S,2023,PC
21.875,27.5,1.181,0.0,-1.9570000000000007,1.0,0.87,2.31,1.42,1.91,-13.925,144.366667,0,1,13127S,RODDA REEF,1995,PC
35.5,21.875,0.909,0.0,-5.625,1.0,2.72,0.87,2.8000000000000003,1.42,-13.925,144.366667,0,1,13127S,RODDA REEF,1996,PC
29.893,35.5,1.214,0.029,13.625,2.0,2.48,0.5,1.64,1.25,-13.925,144.366667,0,1,13127S,RODDA REEF,1998,PC
38.625,29.893,1.643,0.0,-5.606999999999999,1.0,0.44,2.48,1.24,1.64,-13.925,144.366667,0,1,13127S,RODDA REEF,1999,PC
40.197,38.625,2.25,0.0,8.732,1.0,0.54,0.44,1.43,1.24,-13.925,144.366667,0,1,13127S,RODDA REEF,2000,PC
42.571,40.197,2.5,0.0,1.5720000000000027,1.0,0.0,0.54,1.51,1.43,-13.925,144.366667,0,1,13127S,RODDA REEF,2001,PC
37.171,42.571,2.286,0.057,2.3739999999999952,1.0,1.22,0.0,1.43,1.51,-13.925,144.366667,0,1,13127S,RODDA REEF,2002,PC
27.604,37.171,2.368,0.447,-5.399999999999999,2.0,1.88,1.57,1.58,1.26,-13.925,144.366667,0,1,13127S,RODDA REEF,2004,PC
22.049,27.604,2.778,1.139,-9.567,1.0,0.0,1.88,1.02,1.58,-13.925,144.366667,0,1,13127S,RODDA REEF,2005,PC
12.763,22.049,1.806,0.167,-5.555,1.0,0.29,0.0,1.16,1.02,-13.925,144.366667,0,1,13127S,RODDA REEF,2006,PC
24.716,35.068,1.824,0.0,22.305,2.0,11.0,8.24,2.42,2.37,-13.925,144.366667,0,1,13127S,RODDA REEF,2017,PC
26.969,24.716,3.068,0.0,-10.351999999999997,2.0,0.75,0.66,1.42,1.56,-13.925,144.366667,0,1,13127S,RODDA REEF,2019,PC
40.208,26.969,2.5,0.0,2.253,2.0,6.15,6.78,1.81,1.96,-13.925,144.366667,0,1,13127S,RODDA REEF,2021,PC
52.195,40.208,2.222,0.0,13.238999999999997,1.0,6.99,6.15,2.09,1.81,-13.925,144.366667,0,1,13127S,RODDA REEF,2022,PC
38.819,52.195,1.402,0.0,11.987000000000002,1.0,2.27,6.99,2.47,2.09,-13.925,144.366667,0,1,13127S,RODDA REEF,2023,PC
30.994,26.364,0.909,0.0,14.4,3.0,0.0,0.67,1.49,1.38,-13.975,144.458333,0,1,13130S,DAVIE REEF,2001,PC
29.762,30.994,2.273,0.023,4.629999999999999,3.0,1.45,1.8,1.62,1.34,-13.975,144.458333,0,1,13130S,DAVIE REEF,2004,PC
25.058,35.75,2.222,0.0,5.9879999999999995,2.0,10.54,7.75,2.29,2.22,-13.975,144.458333,0,1,13130S,DAVIE REEF,2017,PC
27.5,25.058,2.035,0.0,-10.692,2.0,0.45,0.65,1.46,1.55,-13.975,144.458333,0,1,13130S,DAVIE REEF,2019,PC
24.439,27.5,2.5,0.02,2.442,1.0,6.3,0.45,2.04,1.46,-13.975,144.458333,0,1,13130S,DAVIE REEF,2020,PC
32.358,24.439,1.122,0.0,-3.061,1.0,5.53,6.3,1.77,2.04,-13.975,144.458333,0,1,13130S,DAVIE REEF,2021,PC
38.169,32.358,1.705,0.0,7.918999999999997,1.0,5.82,5.53,2.11,1.77,-13.975,144.458333,0,1,13130S,DAVIE REEF,2022,PC
37.075,38.169,0.523,0.0,5.811,1.0,1.78,5.82,2.46,2.11,-13.975,144.458333,0,1,13130S,DAVIE REEF,2023,PC
31.412,20.862,0.862,0.0,13.402999999999999,3.0,1.99,2.5,1.66,1.64,-13.983333,144.516667,0,1,13133S,TYDEMAN REEF,1999,PC
30.82,31.412,1.806,0.0,10.55,3.0,1.87,0.0,1.41,1.47,-13.983333,144.516667,0,1,13133S,TYDEMAN REEF,2002,PC
26.042,30.82,2.5,0.0,-0.5919999999999987,3.0,0.0,1.31,1.26,1.63,-13.983333,144.516667,0,1,13133S,TYDEMAN REEF,2005,PC
36.404,23.404,1.423,0.0,-2.6380000000000017,1.0,5.83,5.32,2.13,1.8,-13.983333,144.516667,0,1,13133S,TYDEMAN REEF,2022,PC
31.395,36.404,0.439,0.0,13.000000000000004,1.0,1.93,5.83,2.43,2.13,-13.983333,144.516667,0,1,13133S,TYDEMAN REEF,2023,PC
10.3,14.1,2.45,0.0,-1.3520000000000003,1.0,6.41,0.8200000000000001,1.7,1.64,-14.0,144.108333,1,0,14016S,CORBETT REEF,2020,PC
25.052,10.3,1.075,0.0,-3.799999999999999,1.0,4.4,6.41,1.84,1.7,-14.0,144.108333,1,0,14016S,CORBETT REEF,2021,PC
30.462,25.052,1.933,0.0,14.751999999999999,1.0,4.23,4.4,2.16,1.84,-14.0,144.108333,1,0,14016S,CORBETT REEF,2022,PC
26.829,30.462,0.462,0.0,5.41,1.0,2.32,4.23,2.82,2.16,-14.0,144.108333,1,0,14016S,CORBETT REEF,2023,PC
34.697,24.421,0.671,0.0,6.262999999999998,3.0,1.6,2.07,1.65,1.69,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,1999,PC
31.944,34.697,1.894,0.0,10.276000000000003,3.0,4.49,0.31,1.51,1.77,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2002,PC
24.324,31.944,2.361,0.0,-2.7530000000000037,3.0,0.0,2.06,1.23,1.83,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2005,PC
25.658,14.464,2.5,0.0,-9.860000000000001,1.0,6.86,0.8300000000000001,2.17,1.42,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2020,PC
32.5,25.658,0.724,0.0,11.194,1.0,5.5600000000000005,6.86,1.92,2.17,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2021,PC
52.928,32.5,1.278,0.0,6.841999999999999,1.0,6.74,5.5600000000000005,2.22,1.92,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2022,PC
34.551,52.928,0.592,0.0,20.427999999999997,1.0,2.06,6.74,2.5,2.22,-14.191667,144.916667,0,1,14045S,SAND BANK NO 1 REEF,2023,PC
18.885,8.355,0.263,0.0,1.8310000000000004,3.0,0.49,0.45,2.0,1.24,-14.325,144.858333,1,0,14054S,STAPLETON REEF,2001,CL
19.797,18.885,1.554,0.027,10.530000000000001,3.0,1.24,1.93,1.94,1.51,-14.325,144.858333,1,0,14054S,STAPLETON REEF,2004,CL
20.478,19.797,2.326,0.302,0.911999999999999,3.0,0.92,0.0,1.34,1.09,-14.325,144.858333,1,0,14054S,STAPLETON REEF,2007,CL
6.023,9.063,0.833,0.021,1.9200000000000008,2.0,1.8,0.0,1.84,1.08,-14.325,144.958333,1,0,14056S,14056S,1998,CL
9.389,6.023,0.568,0.023,-3.040000000000001,1.0,1.16,1.8,1.42,1.84,-14.325,144.958333,1,0,14056S,14056S,1999,CL
11.779,9.389,1.167,0.0,3.3659999999999997,1.0,0.46,1.16,1.25,1.42,-14.325,144.958333,1,0,14056S,14056S,2000,CL
10.35,11.779,2.452,0.019,2.3900000000000006,1.0,0.49,0.46,1.94,1.25,-14.325,144.958333,1,0,14056S,14056S,2001,CL
9.592,10.35,1.5,0.02,-1.4290000000000003,1.0,4.68,0.49,1.54,1.94,-14.325,144.958333,1,0,14056S,14056S,2002,CL
7.56,9.592,1.173,0.082,-0.7579999999999991,2.0,1.46,1.88,2.13,1.43,-14.325,144.958333,1,0,14056S,14056S,2004,CL
10.972,7.56,1.845,0.0,-2.032000000000001,1.0,0.0,1.46,1.25,2.13,-14.325,144.958333,1,0,14056S,14056S,2005,CL
9.76,10.972,1.389,0.0,3.412,1.0,0.15,0.0,1.05,1.25,-14.325,144.958333,1,0,14056S,14056S,2006,CL
11.893,15.175,0.307,0.0,5.261000000000001,3.0,0.46,0.15,1.99,1.16,-14.358333,144.758333,1,0,14061S,SWITZER REEF,2001,CL
19.754,11.893,1.107,0.0,-3.282,3.0,1.62,1.82,1.87,1.54,-14.358333,144.758333,1,0,14061S,SWITZER REEF,2004,CL
27.944,22.5,0.67,0.0,14.265,3.0,0.49,0.32,1.84,1.25,-14.283333,145.175,0,1,14075S,14075S,2001,CL
31.25,27.944,2.222,0.156,5.443999999999999,3.0,2.07,1.95,1.92,1.34,-14.283333,145.175,0,1,14075S,14075S,2004,CL
32.868,35.313,2.188,0.188,0.6700000000000017,1.0,0.96,3.3200000000000003,1.91,2.27,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,1995,CL
30.089,32.868,2.5,0.294,-2.4450000000000003,1.0,1.97,0.96,2.05,1.91,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,1996,CL
29.706,30.089,4.643,0.857,-2.7790000000000035,1.0,0.0,1.97,0.74,2.05,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,1997,CL
15.833,29.706,2.353,0.529,-0.3829999999999991,1.0,1.11,0.0,1.65,0.74,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,1998,CL
31.333,15.833,2.5,0.4,-13.873,1.0,0.46,1.11,1.24,1.65,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,1999,CL
24.853,31.333,1.667,0.0,15.499999999999998,1.0,0.3,0.46,1.19,1.24,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2000,CL
25.25,24.853,2.5,0.0,-6.479999999999997,1.0,0.0,0.3,1.66,1.19,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2001,CL
16.765,25.25,2.5,0.067,0.39699999999999847,1.0,1.29,0.0,1.62,1.66,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2002,CL
23.906,16.765,1.912,0.0,-8.485,1.0,1.1,1.29,1.23,1.62,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2003,CL
14.688,23.906,2.344,0.0,7.140999999999998,1.0,2.5,1.1,2.81,1.23,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2004,CL
21.25,14.688,2.813,0.375,-9.217999999999998,1.0,0.0,2.5,1.09,2.81,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2005,CL
26.324,21.25,2.5,0.0,6.561999999999999,1.0,0.0,0.0,1.25,1.09,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2006,CL
33.833,26.324,2.353,0.059,5.074000000000002,1.0,1.16,0.0,1.33,1.25,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2007,CL
23.75,33.833,2.5,0.0,7.508999999999997,1.0,0.85,1.16,1.37,1.33,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2008,CL
36.333,23.75,2.321,0.0,-10.082999999999998,1.0,1.56,0.85,1.66,1.37,-14.65,145.491667,1,0,14114S,MACGILLIVRAY REEF,2009,CL
